"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","ttsplitcheckcombined2.visib","wdsp","Num_collision"
"1038",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,57,52.8,7.2,13.6,0.931428571428571
"1039",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,48.8,34.7,10,14.3,0.674285714285714
"1040",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,50.1,45.5,8.1,6.6,0.491428571428571
"1041",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,45.2,35.2,8.5,17.4,0.737142857142857
"1042",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,37.5,17,10,11.7,0.794285714285714
"1043",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,39.6,26.8,10,4.3,0.708571428571429
"1044",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,52.6,48.4,9.8,7.5,0.48
"1045",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,54.5,50.4,9.1,9.4,0.468571428571429
"1046",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,46.1,38.8,9.6,9.4,0.508571428571429
"1047",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,40.5,26.7,10,11.3,0.68
"1048",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,40.1,32.7,9.3,7.9,0.76
"1049",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,53.6,51.9,2.3,9.1,0.674285714285714
"1050",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,53.5,47.1,6.4,13,0.777142857142857
"1051",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,45.6,32,10,10.9,0.908571428571429
"1052",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,45.6,34,10,6.1,0.851428571428571
"1053",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,45.4,40.9,8.5,6.2,0.514285714285714
"1054",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,50.8,45.5,8,9.2,0.737142857142857
"1055",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,47.4,42.3,7.8,11.3,0.742857142857143
"1056",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,43.7,32.9,10,8.7,0.725714285714286
"1057",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,51.1,46.4,9,9.3,0.771428571428571
"1058",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,52.2,50,6.1,5.8,0.891428571428571
"1059",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,55,46.1,8.1,9.8,0.674285714285714
"1060",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,53.6,46.9,8.1,7.5,0.725714285714286
"1061",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,52.6,48.2,6.7,7.9,0.628571428571429
"1062",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,58,51.5,5.9,15,0.96
"1063",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,46.5,35.5,10,12.3,0.754285714285714
"1064",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,48.9,43.7,8.8,9.7,0.862857142857143
"1065",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,54.2,52.4,2.4,11.3,0.765714285714286
"1066",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,42.1,24.9,10,16.7,0.6
"1067",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,38.5,19.5,10,14,0.508571428571429
"1068",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,49.5,40.8,9.4,14.3,0.617142857142857
"1069",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,54.8,52.1,4.4,11.3,0.622857142857143
"1070",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,53.5,51.2,3.9,8.3,0.754285714285714
"1071",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,57.7,55.8,2.1,15.6,0.497142857142857
"1072",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,51.4,42.3,8.9,11.3,0.445714285714286
"1073",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,52.9,49,4.5,13.1,0.6
"1074",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,40.9,30,9.3,18.5,0.491428571428571
"1075",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,42.8,35.9,6.1,15.6,0.628571428571429
"1076",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,44.8,40.6,9.4,8.8,0.662857142857143
"1077",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,46.5,41.8,9.5,11,0.514285714285714
